url,verdict,merge_target_or_new_slug,category,reason
https://www.promationusa.com/news/tag/panda+laser+marker,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+laser+marking,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+promation,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+promation+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+robotics,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+robotics+interview,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+series,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/panda+soldering+usa,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/pandasoldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/pandasolderingsystems,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promation,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promation+conveyor,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promation+panda,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promation+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promation+usa,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promation+usa+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/promationusa,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/quick+9394F,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/quick+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/quick+soldering+robot,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/robotic+soldeirng,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/robotic+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/robotics,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/screw+driving+robot,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/soldadura,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/solder,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/solder+rob+ot,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/solder+wire+perforation,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/soldering+machine,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/soldering+robot,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/techman+collaborative+robots,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/thermaltronics,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/thermaltronics+soldering,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/titan+innovation+award+2025,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/tm+robot,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/news/tag/wisconsin+manufacturing,KILL,,news-tag,Auto-generated Squarespace tag archive (101 of these = 29% of sitemap); thin/duplicate; 301 to /news or 410
https://www.promationusa.com/official-robot-center,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/panda-laser-marking,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/panda-robotics,MERGE,https://www.promationusa.com/panda-robotics-usa,category-hub,77% similar to /panda-robotics-usa with same title intent ('PANDA ROBOTICS USA'); consolidate PANDA brand hub
https://www.promationusa.com/panda-robotics-usa,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/panda-soldering,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/partners,KEEP,,core-company,Core site page; migrate as-is
https://www.promationusa.com/pcb-handling,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-handling-buffering,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-handling-post-aoi-sorting-systems,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-inspection-stations,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-inverter-stations,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-magazine-line-loader,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-magazine-unloading-stations,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-post-aoi-sorting-buffer,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-post-aoi-sorting-systems,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-routing-at-a-glance,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/pcb-wave-loading,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/pcb-wave-unloading,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/products,KEEP,,core-company,Core site page; migrate as-is
https://www.promationusa.com/qs-800,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-9430-series-with-base-vision,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/quick-9433d-dual-tip-soldering-robot,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-9434-soldering-robot,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-ts2200,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-100-155,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-100-6c,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-191ad,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-300-series,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/quick-usa-3202,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-372b,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-376di,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-440a,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-441b,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-442-2,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-442-3,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-443c,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-443c-2,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-447,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-492e,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-6101a1,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-6102a1,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-6301,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-854,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-870,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-885-1,KEEP,https://www.promationusa.com/quick-usa-885,product-soldering,Content is fine but slug is non-descriptive legacy; migrate under new slug + 301 [SLUG-CLEAN]
https://www.promationusa.com/quick-usa-957d,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-tr1100,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-tr1300,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-ts1200,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/quick-usa-ts2300,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/robot-safety-enclosures,KEEP,,product-accessory,Accessory product page; migrate as-is
https://www.promationusa.com/robotic-screw-driving-accessories,KEEP,,product-screw-driving,Screw-driving robot model page; migrate as-is
https://www.promationusa.com/robotic-soldering-complimentary-services,KEEP,,service,Canonical survivor of the complimentary-services duplicate pair
https://www.promationusa.com/robotic-soldering-glance,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/robotics-division,KEEP,,core-company,Core site page; migrate as-is
https://www.promationusa.com/s100-p4,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/s100t4,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/schedule-service,KEEP,,utility,Utility/service-booking page; migrate as-is
https://www.promationusa.com/shuttle-gate,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/smart-line-control-solution,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/sn7353k,KEEP,,product-screw-driving,Screw-driving robot model page; migrate as-is
https://www.promationusa.com/sn7453ka,KEEP,,product-screw-driving,Screw-driving robot model page; migrate as-is
https://www.promationusa.com/soldering-integration-kits,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/soldering-robot-accessories,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/soldering-robot-central,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/store,KEEP,,store-index,Store hub; live commerce; migrate as-is
https://www.promationusa.com/store/100-authentic-quick-solder-tips-912-series,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/100-authentic-quick-solder-tips-912-series-372mr,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/2020d-hot-air-rework-station,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/brass-rollers,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/conveyor-belts,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick,KEEP,,store-product,Live commerce; FLAG: title collides with other QUICK store pages ('/store/quick' title collision) — retitle on migration
https://www.promationusa.com/store/quick-100-15s,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-100-6c,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-150watt-soldering-irons,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-180-watt-robot-soldering-irons,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-191ad,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-376di,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-6102a1,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-885-hot-air-gun,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-9039,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-feed-tube,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-feed-tube-zlbsm,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-ts1200,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-ts2200,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/quick-ylt4n,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/store/replacement-brass-mesh-insert,KEEP,,store-product,Live commerce page; migrate as-is
https://www.promationusa.com/techman-collaborative-robots,KEEP,,product-cobot,"Canonical survivor of the 4-page TechMan duplicate cluster; absorbs /tm-robot-usa, /tm-robots-at-a-glance, /techman-usa"
https://www.promationusa.com/techman-usa,MERGE,https://www.promationusa.com/techman-collaborative-robots,product-cobot,One of 4 identical TechMan pages (same title/meta); consolidate
https://www.promationusa.com/techman-usa-1,KILL,,product-cobot,"Already 302-redirects to /tm-robots-at-a-glance; dead alias — 301 to /techman-collaborative-robots, do not migrate"
https://www.promationusa.com/thank-you,KEEP,,utility,Form-confirmation utility page; keep but noindex and exclude from new sitemap
https://www.promationusa.com/tm-14,KEEP,,product-cobot,TechMan cobot model page; migrate as-is
https://www.promationusa.com/tm-mobile-robot-solutions,KEEP,,category-hub,Category/brand hub page; migrate as-is
https://www.promationusa.com/tm-robot-usa,MERGE,https://www.promationusa.com/techman-collaborative-robots,product-cobot,One of 4 identical TechMan pages (same title/meta); consolidate into single canonical cobot hub
https://www.promationusa.com/tm-robots-at-a-glance,MERGE,https://www.promationusa.com/techman-collaborative-robots,category-hub,One of 4 identical TechMan pages; consolidate into /techman-collaborative-robots (keyword-clear slug)
https://www.promationusa.com/tm12,KEEP,,product-cobot,TechMan cobot model page; migrate as-is
https://www.promationusa.com/tm16,KEEP,,product-cobot,TechMan cobot model page; migrate as-is
https://www.promationusa.com/tm20,KEEP,,product-cobot,TechMan cobot model page; migrate as-is
https://www.promationusa.com/tm5-700,KEEP,,product-cobot,TechMan cobot model page; migrate as-is
https://www.promationusa.com/tm5-900,KEEP,,product-cobot,TechMan cobot model page; migrate as-is
https://www.promationusa.com/transfer-conveyors,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/turning-stations,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/virtual-training-gallery,KEEP,,core-company,Core site page; migrate as-is
https://www.promationusa.com/what-we-do,KEEP,,core-company,Core site page; migrate as-is
https://www.promationusa.com/workstations,KEEP,,product-pcb-handling,PCB handling / conveyor product page; migrate as-is
https://www.promationusa.com/xc1000,KEEP,,product-soldering,Soldering robot / soldering product page; migrate as-is
https://www.promationusa.com/xray-at-a-glance,KEEP,,category-hub,Category/brand hub page; migrate as-is
